index:ID,xingwei,:LABEL
300774,苦麻，寒，有大毒。,xingwei
300775,味甘；淡；性平,xingwei
300776,味甘；性平,xingwei
300777,味辛；甘；性平,xingwei
300778,苦，平。,xingwei
300779,微甘；性平,xingwei
300780,苦；寒,xingwei
300781,味甘；咸；性寒,xingwei
300782,微苦；凉,xingwei
300783,味辛；性温,xingwei
300784,苦、辛，微温。有毒。,xingwei
300785,苦，寒。有小毒。,xingwei
300786,辛，温。,xingwei
300787,味苦；性寒,xingwei
300788,味苦；性寒,xingwei
300789,辛；苦；温,xingwei
300790,苦；寒,xingwei
300791,辛苦，寒，有毒。,xingwei
300792,甘；性平,xingwei
300793,味辛；甘；性温,xingwei
300794,苦；凉,xingwei
300795,味甘；苦；性寒,xingwei
300796,苦，平。,xingwei
300797,性温，味麻。有剧毒。,xingwei
300798,苦；性寒,xingwei
300799,甘；温,xingwei
300800,辛、苦，微温。,xingwei
300801,味甘；咸；微寒,xingwei
300802,味苦；微辛；性凉,xingwei
300803,"江西《草药手册》：""甘，寒，无毒。""",xingwei
300804,辛，温。,xingwei
300805,苦辛，微温，有小毒。,xingwei
300806,甘；淡；性平,xingwei
300807,苦、微辛，寒。,xingwei
300808,味甘；微苦；性温,xingwei
300809,甘，平。,xingwei
300810,苦甘；平；寒；无毒,xingwei
300811,辛微苦，凉。,xingwei
300812,涩；热；有小毒,xingwei
300813,苦；酸；性微寒,xingwei
300814,"《贵州草药》：""性平，味苦。""",xingwei
300815,微苦；平,xingwei
300816,苦；寒,xingwei
300817,"《湖南药物志》：""苦，凉，无毒。""",xingwei
300818,苦；辛；平,xingwei
300819,苦；涩；微寒；有毒,xingwei
300820,味苦；性凉,xingwei
300821,味辛；苦；性微温,xingwei
300822,苦；微辛；微温；有毒,xingwei
300823,微苦，凉。,xingwei
300824,苦、辛，平；有小毒。,xingwei
300825,咸，平。,xingwei
300826,辛；性微温,xingwei
300827,苦微麻，凉，有小毒。,xingwei
300828,苦，微温。,xingwei
300829,辛；性微寒；有毒,xingwei
300830,辛，热；有毒。,xingwei
300831,味辛；苦；性温,xingwei
300832,苦辛，寒。有毒。,xingwei
300833,甘；微辛；性凉,xingwei
300834,甘；微辛；性凉,xingwei
300835,味苦；辛；性寒；有毒,xingwei
300836,甘；辛；性微温,xingwei
300837,苦；性寒,xingwei
300838,涩;性凉,xingwei
300839,辛；寒,xingwei
300840,辛；微苦；凉,xingwei
300841,甘、辛，温。,xingwei
300842,辛；苦；性平；小毒,xingwei
300843,苦；辛；性平,xingwei
300844,"《陕西中草药》：""辛微苦，平。""",xingwei
300845,苦；性温,xingwei
300846,苦；平,xingwei
300847,味苦；性寒,xingwei
300848,甘；辛；性凉,xingwei
300849,甘；性温,xingwei
300850,甘；苦；性温,xingwei
300851,甘，温。,xingwei
300852,苦甘，平。,xingwei
300853,性平，味微辛。,xingwei
300854,甘；性温,xingwei
300855,甘；性平；,xingwei
300856,味甘；咸；性平,xingwei
300857,苦甘，温。,xingwei
300858,果：甘，寒。,xingwei
300859,苦；性平,xingwei
300860,涩；性平,xingwei
300861,苦；性温,xingwei
300862,苦，温。,xingwei
300863,苦；涩；性凉,xingwei
300864,苦；涩,xingwei
300865,甘；性平；微温,xingwei
300866,味辛，性平，无毒。,xingwei
300867,微咸；性平,xingwei
300868,苦，寒，有小毒。,xingwei
300869,根:涩微咸，平。果:甘。,xingwei
300870,苦涩，平。,xingwei
300871,味苦；性寒,xingwei
300872,微苦；性凉,xingwei
300873,味苦；微辛；性凉,xingwei
300874,味淡；性凉,xingwei
300875,辛；性温；有毒,xingwei
300876,辛；温,xingwei
300877,"《云南思茅中草药选》:""甘淡，平。""",xingwei
300878,味甘；性平,xingwei
300879,味咸；性平,xingwei
300880,味咸；性寒,xingwei
300881,酸；甘；平,xingwei
300882,甘；性平,xingwei
300883,味甘；咸；性寒,xingwei
300884,"①《中药志》：""咸，平。""",xingwei
300885,微苦、辛；微寒；有小毒,xingwei
300886,辛，温，有毒。,xingwei
300887,甘、辛，温。有小毒。,xingwei
300888,淡；性凉,xingwei
300889,味甘；性平,xingwei
300890,咸；寒,xingwei
300891,咸；寒；无毒,xingwei
300892,苦咸，寒。,xingwei
300893,甘咸，温。,xingwei
300894,微苦；平,xingwei
300895,味咸；性平,xingwei
300896,咸，平。,xingwei
300897,咸，平。,xingwei
300898,味咸；性寒,xingwei
300899,味咸；性平,xingwei
300900,"《纲目》：""甘，冷，无毒。""",xingwei
300901,咸，微温。,xingwei
300902,苦；辛；平,xingwei
300903,咸；寒,xingwei
300904,甘；淡；寒,xingwei
300905,甘淡，寒。,xingwei
300906,辛；苦；咸；平,xingwei
300907,味甘；性平,xingwei
300908,"辛苦，微温。《中药志》：""辛，微温。""",xingwei
300909,"①《青藏高原药物图鉴》：""果实：淡，温。""",xingwei
300910,"①《日华子本草》：""平，有毒。""",xingwei
300911,树皮：苦，凉。,xingwei
300912,甘，温。,xingwei
300913,味甘；性凉,xingwei
300914,味苦；性平,xingwei
300915,甘；性平,xingwei
300916,辛；性温,xingwei
300917,榆钱：微辛，平。,xingwei
300918,甘；性微寒,xingwei
300919,甘，温，,xingwei
300920,味辛甘；性温,xingwei
300921,苦；微辛；性平,xingwei
300922,味辛；性温,xingwei
300923,甘、涩；温暖,xingwei
300924,味微辛；性平,xingwei
300925,甘；性平,xingwei
300926,味甘；微苦；性凉,xingwei
300927,淡；叶味微酸；性平,xingwei
300928,"《陆川本草》：""甘酸，性寒。""",xingwei
300929,甘；平；有毒,xingwei
300930,辛；温,xingwei
300931,味甘；微苦；性凉,xingwei
300932,辛；性凉,xingwei
300933,辛，热。,xingwei
300934,辛；温,xingwei
300935,"①《陕西中草药》：""味微苦，性平。""",xingwei
300936,微苦；凉,xingwei
300937,苦；辛；性凉,xingwei
300938,味淡；涩；性凉,xingwei
300939,苦，寒。,xingwei
300940,"江西《草药手册》：""淡，平，无毒。""",xingwei
300941,甘；辛；性平,xingwei
300942,甘；寒；无毒,xingwei
300943,苦；寒,xingwei
300944,甘、微咸，温。,xingwei
300945,甘；咸；寒,xingwei
300946,苦；寒,xingwei
300947,根：苦、涩，平。叶：苦，平。,xingwei
300948,涩，平。,xingwei
300949,味苦；涩；性凉,xingwei
300950,涩；平,xingwei
300951,苦；涩；辛；性寒,xingwei
300952,味苦；涩；性凉,xingwei
300953,淡，平，无毒。,xingwei
300954,辛；微苦；寒；有毒,xingwei
300955,辛，温，有大毒。,xingwei
300956,微苦、辛，平。,xingwei
300957,微酸、涩，凉。,xingwei
300958,"《唐本草》：""味苦，大寒，无毒。""",xingwei
300959,微辛，温。,xingwei
300960,味辛；性寒；有毒,xingwei
300961,淡微甘，平。,xingwei
300962,甘，温。,xingwei
300963,味辛；苦；性温,xingwei
300964,味苦；性凉,xingwei
300965,甘、苦，凉。,xingwei
300966,苦涩；平；无毒,xingwei
300967,辛；苦；平；凉,xingwei
300968,苦；性微寒；有小毒,xingwei
300969,性寒，味苦涩，无毒。,xingwei
300970,涩；微辛苦；平,xingwei
300971,甘；微酸；平,xingwei
300972,辛微苦，温。,xingwei
300973,味苦；性寒,xingwei
300974,咸、微苦，温。有毒。,xingwei
300975,味甘；淡；性微寒,xingwei
300976,甘，平。,xingwei
300977,甘，凉。,xingwei
300978,味甘；性平,xingwei
300979,微苦，凉。,xingwei
300980,甘，凉。,xingwei
300981,甘；咸；性寒,xingwei
300982,茎、叶：甘，寒。根：甘，温。,xingwei
300983,甘；寒,xingwei
300984,甘；寒,xingwei
300985,甘、涩，凉。,xingwei
300986,微苦；辛；性平,xingwei
300987,甘，温。,xingwei
300988,甘；苦；凉,xingwei
300989,辛；微苦；性凉,xingwei
300990,甘；寒,xingwei
300991,"《江西草药》：""苦涩，寒。""",xingwei
300992,味苦；涩；寒,xingwei
300993,甘；苦；凉,xingwei
300994,苦；凉,xingwei
300995,苦；涩；凉,xingwei
300996,甘；性平,xingwei
300997,甘、温。,xingwei
300998,苦辛，温，有毒。,xingwei
300999,微苦，凉。,xingwei
301000,苦；性凉,xingwei
301001,"广州部队《常用中草药手册》:""微苦辛，温，有小毒。""",xingwei
301002,甘；平,xingwei
301003,微苦；平,xingwei
301004,味辛；辛；性寒,xingwei
301005,辛；微温,xingwei
301006,辛，平。,xingwei
301007,味微苦；性凉,xingwei
301008,甘；温,xingwei
301009,淡、微辛，凉。,xingwei
301010,苦、辛，微温。,xingwei
301011,味微辛；苦凉,xingwei
301012,味苦；辛；怀温,xingwei
301013,味辛；苦；性微温,xingwei
301014,"①《西藏常用中草药》：""性寒，味甘苦。""",xingwei
301015,辛；苦；凉；小毒,xingwei
301016,味辛；性平,xingwei
301017,味甘；微苦；性平,xingwei
301018,"《昆明民间常用草药》：""甘，微温，有小毒。""",xingwei
301019,"①《南宁市药物志》：""辛，温，无毒。""",xingwei
301020,苦；寒,xingwei
301021,辛；性温,xingwei
301022,味甘；性温,xingwei
301023,味辛；微寒,xingwei
301024,味辛；性微寒,xingwei
301025,味苦，性寒,xingwei
301026,味辛苦，性温，有小毒。,xingwei
301027,淡；微苦；性凉,xingwei
301028,味涩；性平,xingwei
301029,甘；微苦；涩；性凉,xingwei
301030,辛、苦，平。,xingwei
301031,"《陆川本草》：""苦，寒。""",xingwei
301032,"①《本草求原》：""涩甘，寒。""",xingwei
301033,"《开宝本草》：""甘，温，无毒。""",xingwei
301034,酸，寒。,xingwei
301035,甘；性寒,xingwei
301036,味甘；性平,xingwei
301037,苦；性温；有毒,xingwei
301038,味辛；微苦；性温,xingwei
301039,苦，温。,xingwei
301040,辛，温。有毒。,xingwei
301041,味苦；辛；性微温,xingwei
301042,味甘；淡；性凉,xingwei
301043,辛; 苦;性平,xingwei
301044,甘淡，凉。,xingwei
301045,淡；涩；凉,xingwei
301046,苦咸，寒。,xingwei
301047,苦;性寒;大毒,xingwei
301048,苦，平。,xingwei
301049,淡，平，有毒。,xingwei
301050,凉，涩。,xingwei
301051,甘；淡；凉,xingwei
301052,苦、涩，平。,xingwei
301053,"①《云南中草药选》:""苦，凉。""",xingwei
301054,苦甘，寒。,xingwei
301055,辛；性寒,xingwei
301056,苦；性微寒,xingwei
301057,辛；性微寒,xingwei
301058,微苦；性寒,xingwei
301059,甘，寒。,xingwei
301060,微温；微苦；无毒,xingwei
301061,甘；酸；性寒,xingwei
301062,甘，寒。,xingwei
301063,苦，平。,xingwei
301064,微苦；微甘；寒,xingwei
301065,苦；性微寒,xingwei
301066,甘，平，有毒。,xingwei
301067,甘；性凉,xingwei
301068,咸甘，平。,xingwei
301069,甘；平,xingwei
301070,味咸；性寒,xingwei
301071,微苦；寒,xingwei
301072,甘；性凉,xingwei
301073,"《药性论》：""味甘辛，无毒。""",xingwei
301074,甘、微苦，平。,xingwei
301075,辛，平。,xingwei
301076,味甘；微苦；性平,xingwei
301077,性寒，味甘、苦；有毒。,xingwei
301078,苦 微辛；寒；有毒,xingwei
301079,辛；凉,xingwei
301080,"《陆川本草》：""性凉，味淡。""",xingwei
301081,味酸；性凉,xingwei
301082,苦甘，平。,xingwei
301083,味微苦；性凉,xingwei
301084,苦；凉,xingwei
301085,苦，凉。,xingwei
301086,味辛；微苦；性微温,xingwei
301087,辛；温,xingwei
301088,叶：苦、涩，平。,xingwei
301089,味甘；微苦；性平,xingwei
301090,辛；微苦；性凉,xingwei
301091,味苦；性微寒；小毒,xingwei
301092,辛，凉。,xingwei
301093,苦，凉。,xingwei
301094,性平，味苦。,xingwei
301095,辛；微苦；微寒,xingwei
301096,苦；微辛；微寒,xingwei
301097,淡；性平,xingwei
301098,甘；淡；性平,xingwei
301099,甘；平,xingwei
301100,性凉，味微涩。,xingwei
301101,性温，味辛微甘。,xingwei
301102,苦；辛；性寒,xingwei
301103,味辛；苦；性温,xingwei
301104,味甘；苦；性凉；有毒,xingwei
301105,辛，平。,xingwei
301106,甘；淡；平,xingwei
301107,苦；甘；微寒,xingwei
301108,微苦；涩；性温,xingwei
301109,辛，微温。,xingwei
301110,辛、苦，微温。,xingwei
301111,咸，温。,xingwei
301112,苦；平,xingwei
301113,味苦；性凉,xingwei
301114,味微甘；苦；性微温,xingwei
301115,味淡；性平,xingwei
301116,辛，温。生者有毒。,xingwei
301117,苦；辛；性平,xingwei
301118,甘；苦；平,xingwei
301119,苦；性凉,xingwei
301120,味酸；性微寒,xingwei
301121,苦；微辛；平,xingwei
301122,味淡；性温,xingwei
301123,"《云南思茅中草药选》：""性凉，味苦。""",xingwei
301124,味甘；性平,xingwei
301125,味辛；性温,xingwei
301126,苦，平。,xingwei
301127,味甘；性平,xingwei
301128,甘；平；无毒,xingwei
301129,甘；寒,xingwei
301130,味苦；微辛；性温,xingwei
301131,味苦；性凉,xingwei
301132,味辛；性温,xingwei
301133,味辛；甘；性温；有毒,xingwei
301134,味甘；性平,xingwei
301135,"《云南中草药》：""苦，寒。""",xingwei
301136,味甘；性微寒,xingwei
301137,味甘；咸；性平,xingwei
301138,味甘；咸；性寒；有毒,xingwei
301139,苦；性平,xingwei
301140,味辛、苦，性微温,xingwei
301141,味微苦；性平,xingwei
301142,味微苦；性平,xingwei
301143,性寒、味苦。,xingwei
301144,味甘；苦；性凉,xingwei
301145,苦；微辛；性温,xingwei
301146,甘淡，寒。,xingwei
301147,味苦；微甘；性凉；小毒,xingwei
301148,甘、酸，平。,xingwei
301149,苦，寒。有毒。,xingwei
301150,味辛；性平,xingwei
301151,微酸、微涩，凉。,xingwei
301152,辛；苦；热；大毒,xingwei
301153,微苦；凉,xingwei
301154,"广州部队（常用中草药手册》：""淡微苦，平。""",xingwei
301155,味微苦；性寒,xingwei
301156,苦；辛；平,xingwei
301157,苦；寒；有毒,xingwei
301158,辛；苦；性凉；有毒,xingwei
301159,淡；辛；性平,xingwei
301160,味甘；咸；性温,xingwei
301161,甘，平。,xingwei
301162,甘，温。,xingwei
301163,"广州部队《常用中草药手册》：""微苦，凉。""",xingwei
301164,味微苦；性凉；有毒,xingwei
301165,苦；微辛；寒；有毒,xingwei
301166,甘、微辛，寒。有小毒。,xingwei
301167,苦；微辛；寒；有毒,xingwei
301168,味甘；性凉,xingwei
301169,味辛；性温,xingwei
301170,甘；微辛；性寒；大毒,xingwei
301171,苦；微寒,xingwei
301172,苦；甘；平；有毒,xingwei
301173,味甘；性平,xingwei
301174,淡；平；辛,xingwei
301175,味苦；性温,xingwei
301176,甘，平。,xingwei
301177,味甘；性温,xingwei
301178,味辛；微苦；性凉；有毒,xingwei
301179,味辛；甘；性温,xingwei
301180,辛甘，温。,xingwei
301181,平；辛,xingwei
301182,味甘；苦；性凉,xingwei
301183,"《本草经疏》：""味辛苦，气微温。""",xingwei
301184,辛，温，有毒。,xingwei
301185,辛，温，有毒。,xingwei
301186,味苦；性寒,xingwei
301187,味苦；性寒；小毒,xingwei
301188,"①《本草拾遗》：""无毒。""",xingwei
301189,辛，平。,xingwei
301190,辛；苦；凉,xingwei
301191,咸甘，温。,xingwei
301192,苦，凉。,xingwei
301193,味辛；甘；性温,xingwei
301194,辛苦，平。,xingwei
301195,味甘；性平,xingwei
301196,苦；凉,xingwei
301197,味甘，性温，无毒。,xingwei
301198,甘、淡，凉。,xingwei
301199,甘，平。,xingwei
301200,甘，平。,xingwei
301201,酸涩，寒，有毒。,xingwei
301202,甘；平；无毒,xingwei
301203,味甘；淡；性平,xingwei
301204,微咸；性温,xingwei
301205,辛；寒；有毒,xingwei
301206,味甘；微苦；性平,xingwei
301207,"《云南中草药》：""辛苦，温，剧毒。""",xingwei
301208,苦；性微寒,xingwei
301209,味甘；淡；性凉,xingwei
301210,甘；苦；微辛；性平,xingwei
301211,甘；淡；凉,xingwei
301212,味苦、辛；性微温,xingwei
301213,苦；辛；温,xingwei
301214,淡；平,xingwei
301215,淡；凉,xingwei
301216,味苦；微酸；性凉,xingwei
301217,味苦；甘；微辛；性温,xingwei
301218,"《贵州民间药物》：""性凉，味苦涩。""",xingwei
301219,"《四川中药志》：""性凉，味涩，无毒。""",xingwei
301220,甘；性平,xingwei
301221,性温，味涩微酸。,xingwei
301222,味苦；性微寒,xingwei
301223,微辛、微苦，温。,xingwei
301224,味酸；涩；性凉；小毒,xingwei
301225,味甘；微苦；性平,xingwei
301226,苦；性平,xingwei
301227,辛涩微苦，凉。,xingwei
301228,甘；辛；微温,xingwei
301229,"《贵州民间药物》：""性温，昧辛。""",xingwei
301230,味辛；性温,xingwei
301231,味苦；辛；性温,xingwei
301232,酸；性凉,xingwei
301233,味辛；性微温,xingwei
301234,酸涩，平。,xingwei
301235,苦甘辛，温。,xingwei
301236,辛；苦；性温,xingwei
301237,味甘；苦；性平,xingwei
