index:ID,yongfa,:LABEL
500398,2～5钱。外用适量，鲜品捣烂敷患处。,yongfa
500399,内服：煎汤，6-15g。外用：适量，捣敷或煎汤洗。,yongfa
500400,内服：煎汤，5-10g；或用根泡酒服。外用：适量，捣汁涂患处。,yongfa
500401,内服：煎汤，9-15g。,yongfa
500402,用量0.5~2两；外用适量，鲜品捣烂敷患处。,yongfa
500403,内服：煎汤，2～4钱。外用：捣敷或煎水洗。,yongfa
500404,内服L：煎汤，10-20g。外用：适量，捣敷。,yongfa
500405,内服：煎汤，3-6g。外用：适量，捣敷或研末撒。,yongfa
500406,内服：煎汤，10-15g；或研末，每次3g。外用：适量，捣敷；或研末调涂；或煎水熏洗。,yongfa
500407,内服：煎汤，3～6钱（鲜者1～2两）。外用：捣敷。,yongfa
500408,内服：研末，1.5-5g；或入丸剂。外用：适量，研末撒或捣敷。,yongfa
500409,内服：煎汤，15-3g。外用：适量，嫩叶捣膏。,yongfa
500410,内服：煎汤，1.5～3钱；或研末。外用：研末麻油调敷。,yongfa
500411,内服：煎汤，1.5～3钱；或入丸、散。,yongfa
500412,：1～3钱叶外用适量，鲜叶捣烂敷患处。,yongfa
500413,1～2钱，水煎或酒服；外用适量，捣烂或研粉，用酒、醋调敷患处。,yongfa
500414,鲜品0.5～1两，水煎服。外用适量，捣烂敷患处。,yongfa
500415,根0.5～1两；叶外用适量，鲜品捣烂敷患处。,yongfa
500416,内服：煎汤，2～3钱；或为散。,yongfa
500417,1～2分；外用适量，研粉撒伤口或开水调敷患处。,yongfa
500418,内服：煎汤，1～2两；或浸酒。,yongfa
500419,内服：嚼食或煎汤，15-30g.,yongfa
500420,内服：煎汤，3～6钱；或入丸、散。外用：捣敷。,yongfa
500421,1钱，多研面冲服。,yongfa
500422,内服：煎汤，9-15g。外用：适量，鲜品捣敷。,yongfa
500423,干根粉适量，醋调敷患处。,yongfa
500424,内服：煎汤，1～2钱。,yongfa
500425,内服：煎汤，30-60g。,yongfa
500426,内服:煎汤，0.5～1.5钱。,yongfa
500427,内服：煎汤，9-15g。外用：适量，捣敷。,yongfa
500428,内服：煎汤，2-5g。,yongfa
500429,内服:煎汤，1～3钱；或入丸、散。,yongfa
500430,内服:煎汤，0.5～2钱。,yongfa
500431,鲜二层皮2～4两，水煎服。,yongfa
500432,内服：煎汤，60-120g。外用：适量，捣烂敷。,yongfa
500433,外用：适量，鲜品捣敷或擦患处。内服：煎汤，6-10g。,yongfa
500434,内服：煎汤，0.5～1两。外用：捣敷或煎水熏洗。,yongfa
500435,内服：煎汤，15—30。外用：捣敷或研末调敷。,yongfa
500436,内服：煎汤，1～3钱；或入丸、散。,yongfa
500437,内服，煎汤，10-15g。,yongfa
500438,内服：煎汤，9～15g。,yongfa
500439,内服：煎汤，1～2两；或炖肉服。,yongfa
500440,内服：煎汤，6-10g。外用：适量，捣敷；或研末调敷。,yongfa
500441,内服：煎汤，10-15g。外用：适量，鲜品捣敷。,yongfa
500442,内服：煎汤，1.5～3钱；或入散剂。外用：研末调敷。,yongfa
500443,内服：煎汤，15-30g。外用：适量，煎水熏洗；或捣烂敷。,yongfa
500444,内服：煎汤，0.5～1两；或炖肉。外用：捣敷。,yongfa
500445,内服：煎汤，15-30g。,yongfa
500446,内服：煎汤，9～15g；或研末；或泡酒；或开水泡代英。外用．适量，鲜品捣敷；或煎水洗、含漱。,yongfa
500447,内服：煎汤，3-9g。外用：适量，捣敷。,yongfa
500448,内服：煎汤，10-30g；或作食品，适量。,yongfa
500449,内服：煎汤，9-12g。,yongfa
500450,内服：蒸汤，1～3钱；或作丸。,yongfa
500451,内服：炖食，1-3个。外用：适量，捣敷。,yongfa
500452,内服：煎汤，2～3钱。,yongfa
500453,外用：适量，外敷患处或穴位，皮肤发赤起泡时除去，或鲜草洗净绞汁涂搽，或煎水洗。内服：煎汤3-9g。,yongfa
500454,内服：煎汤，10-15g。外用：适量鲜品，捣敷。,yongfa
500455,骨服：煎汤，9-15g。,yongfa
500456,内服：煎汤，9-30g；或煅存性研末。,yongfa
500457,内服：煎汤，9-15g。外用：鲜品适量，捣敷。,yongfa
500458,内服：煎汤，2～5钱；研末或浸酒。外用：捣敷。,yongfa
500459,内服：煎汤，3～5钱；或入丸、散。外用：研末掺或调敷。,yongfa
500460,内服：煎汤，6-15g。外用：适量，鲜品捣敷。,yongfa
500461,1～2钱。,yongfa
500462,内服：煎汤，15-30g。外用：适量，捣敷；或煎汤洗。,yongfa
500463,内服：煎汤，0.9-3g；或入丸、散。外用：适量，研末撒或调敷。,yongfa
500464,内服：煎汤，9-15g。,yongfa
500465,外用：适量，鲜品捣敷。,yongfa
500466,根、叶0.5～1两；叶外用适量，鲜品捣烂敷，或干粉撒患处。,yongfa
500467,内服：煎汤，3-9g，外用：适量，鲜品捣敷。,yongfa
500468,内服：研末，0.2-0.3g。每日2次。外用：适量，研末调敷。,yongfa
500469,内服：煎汤，9-15g。外用：适量，鲜品捣敷。,yongfa
500470,内服：煎汤，15-30g；或取数片饮片口含。外用：适量，鲜品捣敷；或浸酒搽。,yongfa
500471,全草烧炭存性，用3～4钱兑酒服。,yongfa
500472,内服：煎汤10-15g。,yongfa
500473,0.5～1两。,yongfa
500474,内服：煎汤服，9-15g。,yongfa
500475,内服：煎汤，6-15g。,yongfa
500476,内服：煎汤，6-15g。,yongfa
500477,内服：煎汤，3-6g。外用：适量，捣敷。,yongfa
500478,内服：煎汤，10～20g。外用：适量，煎水洗；或捣烂敷。,yongfa
500479,3～5钱；外用适量煎水洗，或燃烧取烟熏烤患处。,yongfa
500480,内服：煎汤，15-30g，鲜品30-60g；或炖肉。外用：适量，煎水熏洗，或捣敷。,yongfa
500481,花、叶1～2钱，水煎服；或用果1个（剖开）水煎服。鲜叶外用适量开水烫后贴之。（脚臁外伤糜烂，用鲜叶锤猪肥肉敷患处。）,yongfa
500482,干品0.5～1两，鲜草1～2两；外用适量，鲜品捣烂敷患处。,yongfa
500483,内服：煎汤，3～5钱。外用：研粉撒。,yongfa
500484,内服：入丸，散，1～3钱。外用：研末撤或调敷。,yongfa
500485,内服：煎汤，3-9g。,yongfa
500486,内服：煎汤，30-60g；或研末。,yongfa
500487,内服：煎汤，0.5-1g。,yongfa
500488,内服：煎汤，9-15g；炖肉，30-60g。,yongfa
500489,内服：煎汤，6-15g；或泡酒。外用：适量，捣敷。,yongfa
500490,"内服：煎汤,6-9g。",yongfa
500491,内服：煎汤，6-15g。外用：适量，鲜品捣敷；或干粉撒敷。,yongfa
500492,3～5钱；外用适量，鲜品捣烂敷患处。,yongfa
500493,内服：煎汤，6-15g。,yongfa
500494,内服：煎汤，3-10g。,yongfa
500495,内服：煎汤，15-30g；或烧灰研末。外用：适量，煎水熏洗。,yongfa
500496,内服：煎汤，鲜者1～2两；研末或浸酒。外用：捣敷或研末调敷。,yongfa
500497,内服：煎汤，3～5钱（鲜者2～3两）。外用：捣敷或捣汁涂。,yongfa
500498,内服：煎汤，15-30g；或生食。,yongfa
500499,内服：煎汤，30-60g。,yongfa
500500,0.2厘，多入丸、散剂；外用适量。,yongfa
500501,内服：煎汤，10-30g；或研末；或捣汁服。外用：鲜品适量，捣敷或煎水洗。,yongfa
500502,内服：煎汤，3～5钱；浸酒或研末。外用：捣敷。,yongfa
500503,内服：煎汤，3-9g；或泡酒。,yongfa
500504,内服：煎汤，3-15g；或研末。,yongfa
500505,内服：煎汤，3～5钱（鲜者0.5～1两），捣汁或入散剂。外用：捣敷。,yongfa
500506,内服：煎汤，1.5～3钱，或入丸、散。外用：捣敷。,yongfa
500507,花盘1～3两，根0.5～1两，茎髓0.5～1两。,yongfa
500508,内服：15-30g，捣碎或开水炖。外用：适量，捣敷或榨油涂。,yongfa
500509,内服：煎汤0.8～1两。,yongfa
500510,内服：煎汤，15-60g。外用：适量，捣敷；或研粉敷。,yongfa
500511,内服：煎汤，9-15g。,yongfa
500512,内服：煎汤，9-15g，鲜者加倍；或研末。外用：适量，捣敷。,yongfa
500513,内服：煎汤，15-60g；或捣汁。外用：适量，捣敷。,yongfa
500514,内服：煎汤，3-9g。外用：适量，捣敷。,yongfa
500515,内服：煎汤，15-30g，鲜品30-60g，外用：适量，煎水洗或捣敷。,yongfa
500516,内服：煎汤，9～15g。外用：适量，鲜品捣敷;或煎水洗；或研末撒。,yongfa
500517,内服：煎汤，全草15-30g；或根适量，泡茶。外用：鲜品适量，捣敷。,yongfa
500518,内服：煎汤，15-30g。,yongfa
500519,内服：煎汤，或磨汁。,yongfa
500520,内服，煎汤，9-15g，鲜品加倍；或浸酒。外用：适量，煎水洗或鲜品捣敷。,yongfa
500521,内服：制成10％煎剂，每次口服10～20毫升。,yongfa
500522,3～5钱。,yongfa
500523,内服：煎汤，15-30g，鲜品加倍；或捣汁；或研末，外用：适量，捣敷；或水煎熏洗。,yongfa
500524,内服：研末，0.3-1g。外用：适量，研末撒，浸酒搽，捣烂或熬膏敷贴,yongfa
500525,3～4钱。,yongfa
500526,膏0.5～1钱；炭1～3钱。,yongfa
500527,内服：煎汤，6-18g，含有挥发油，不宜久煎；或开水冲泡代茶。外用：适量，鲜品揉擦,yongfa
500528,内服：煎汤，9-15g。外用：适量，鲜品捣敷；或涂擦；或煎水洗。,yongfa
500529,内服：焙干研末，适量。外用：适量，捣敷。,yongfa
500530,3～6钱。,yongfa
500531,内服：煎汤，2～5钱（鲜者1～1.5两）。外用：煎水熏洗或研末调敷。,yongfa
500532,内服：煎汤，0.5～1钱。外用：适量。,yongfa
500533,内服：煎汤，3～5钱。,yongfa
500534,内服：煎汤，3～5钱；或磨汁。外用：含漱或捣敷。,yongfa
500535,内服：煎汤，6-9g；或制成片剂及糖浆。,yongfa
500536,内服；煎汤，30-60g，鲜者30-150g。外用：适量，捣敷。,yongfa
500537,鲜叶1～2两。外用鲜叶捣烂敷患处。,yongfa
500538,内服：煎汤，5-15g。外用：适量，熬膏外搽。,yongfa
500539,3～5钱。外用适量，鲜草捣烂敷或煎水洗。,yongfa
500540,内服：煎汤，15-30g。外用：适量，鲜品捣敷。,yongfa
500541,内服：煎汤，3-10g。,yongfa
500542,内服：煎汤，9-15g。外用：适量，捣敷。,yongfa
500543,内服：煎汤，0-15g；或煮作羹。,yongfa
500544,内服：煎汤，3～5钱；或浸酒。,yongfa
500545,内服：煎汤，3～5钱。外用：研末撒。,yongfa
500546,内服：煎汤，9-15g。,yongfa
500547,内服：煎汤，9-15g。外用：适量，煎水熏洗患处。,yongfa
500548,内服：煎汤，6-15g。外用：适量，捣敷或煎汤洗。,yongfa
500549,内服：煎汤，1～3钱。,yongfa
500550,内服：煎汤，0.5～1两。,yongfa
500551,内服：煎汤，9-15g。外用：适量，煎水洗。,yongfa
500552,0.5～1两；外用治煎水洗或捣烂敷患处。,yongfa
500553,内服：煎汤，3-6g。外作：适量，鲜品捣敷。,yongfa
500554,内服：煎汤，9-15g。外用：适量，捣敷；或研末敷。,yongfa
500555,内服：煎汤，0.4～1两；或研末。,yongfa
500556,内服：生嚼，1～2钱。外用：捣敷。,yongfa
500557,3～5钱，外用适量。,yongfa
500558,内服：煎汤，15-30g；或邺服。外用：适量，捣敷。,yongfa
500559,内服：煎汤，鲜品15-30g。外用：适量，捣烂敷；或煎水洗。,yongfa
500560,1～2两。,yongfa
500561,内服：煎汤，3-9g。外用：适量，捣敷。,yongfa
500562,1两，水煎服或配伍。骨折用鲜品捣烂外敷患处。,yongfa
500563,外用适量。,yongfa
500564,内服：煎汤，3～5钱。,yongfa
500565,种仁、树皮1～3钱；青果2～3钱，浸酒服；外用适量，鲜品捣烂搽患处。,yongfa
500566,6～9g。,yongfa
500567,外用适量，鲜品捣烂敷患处。,yongfa
500568,内服：煎汤，9-15g，鲜品30-60g；或绞汁；或入丸剂。外用：适量，捣蛋敷；或煎水洗。,yongfa
500569,内服；浸酒，6-9g。外用：适量，鲜品捣搽患处。,yongfa
500570,内服：煎汤，10-15g；外用：适量，研末或煅存研末调撒。,yongfa
500571,1～2两，水煎服或炖肉服。,yongfa
500572,内服：煎汤，5-15g；或入丸剂。,yongfa
500573,"内服：煎汤，3-9g。外用：9-15g,煎水洗眼。",yongfa
500574,内服：煎汤，5-10g。外用：适量，捣敷。,yongfa
500575,外用适量，捣烂敷，或焙干研粉调敷患处。,yongfa
500576,内服：煎汤，30-60g。外用：适量，煎水洗或含漱。,yongfa
500577,内服：煎汤，15-30g；浸酒或研末。外用：适量，煎水熏洗；或烧沥涂。,yongfa
500578,内服：煎汤，4～5钱。,yongfa
500579,内服：煎汤，6-15g。外用：适量，煎水含漱或熏洗；或研末撒。,yongfa
500580,内服：煎汤，2～5钱；或入丸，散；嫩角捣汁用。外用：烧存性研末调敷。,yongfa
500581,内服：煎汤，10-15g;捣汁或研末。外用：适量，煎水洗；或烧灰研末敷。,yongfa
500582,内服：煎汤，10-15g；或入丸、散；浸酒或捣汁。外用：适量，捣敷。,yongfa
500583,内服：煎汤，0.5～1两。,yongfa
500584,内服：煎汤5-10g；熬膏或烧灰研末。外用：适量，煎水洗 或熬膏敷。,yongfa
500585,内服：煎汤，5-10g。,yongfa
500586,内服：煎汤，15g。外用：适量，鲜品捣敷。,yongfa
500587,内服：煎汤，2～5钱；或入丸、散。外用：煎水熏洗或研末撒。,yongfa
500588,活河蚌1个，产褥黄连粉约1分，冰片少许，待其流出蚌水，以碗盛接，用鸡毛涂患部，一日数次。,yongfa
500589,内服：久煮食（2h以上），适量。,yongfa
500590,3～5钱；外用适量，研末调服。,yongfa
500591,内服：0.5～1两，炖肉服。,yongfa
500592,内服：煎汤，3-9g。,yongfa
500593,内服：煎汤，9-15g。,yongfa
500594,内服：煎汤，9-15g。外用：适量，鲜品捣敷；或煎汤熏洗。,yongfa
500595,内服：煎汤，15-30g。外用：适量，捣敷。清热生用；止血炒用。,yongfa
500596,"内服：煎汤,10-15g；或浸酒服。外用：鲜草适量,捣敷。",yongfa
500597,内服：煎汤10-15g；或研末，1.5-2g。外用：适量，煎汤洗患处。,yongfa
500598,0.5～1两。,yongfa
500599,内服：煎汤，10-15g。外用：适量，捣敷，绞汁滴耳。,yongfa
500600,内服：焙焦研粉，黄酒冲，5-15g。,yongfa
500601,内服：煎汤，0.5～1两。,yongfa
500602,内服：煎汤，1～3钱；或研末。,yongfa
500603,内服：煎汤，9-15g；研末、泡酒。外用：适量，捣烂敷。,yongfa
500604,内服：煎汤，15-30g；或浸酒。外用：适量，研末调敷。,yongfa
500605,内服：煎汤，15-30g；或入丸、散。,yongfa
500606,内服：煎汤，鲜者2～4两。,yongfa
500607,内服：煎汤，3～5钱。外用捣敷或研末调敷。,yongfa
500608,内服：煎汤，3-9g。,yongfa
500609,内服：煎汤，2～3钱。,yongfa
500610,外用：适量捣烂敷患处。,yongfa
500611,内服：煎汤，6-15g；或研粉。,yongfa
500612,内服：煎汤，9-12g。,yongfa
500613,内服：煎汤，10-15g；或泡酒饮。外用：适量，捣绒包敷或泡酒擦患处。,yongfa
500614,内服：煎汤，3-6g。外用：研成末；或调敷。,yongfa
500615,外用：适量，研末调敷或捣敷。,yongfa
500616,内服：煎汤，3～5钱。外用；捣敷或研末撒。,yongfa
500617,内服：煎汤，3-15g。外用：适量，捣敷；或煎汤洗。,yongfa
500618,内服：熬膏，1.5-3。或炒炭研末，3-6 。,yongfa
500619,内服：煎汤，9-15g；或泡酒。外用：适量，捣敷。,yongfa
500620,内服：煎汤，2～3钱。外用：捣敷或煎水熏洗。,yongfa
500621,内服：煎汤，4～6钱；或浸酒。外用：捣烂敷伤处。,yongfa
500622,内服：煎汤，9-15g。外用：适量，鲜品捣敷。,yongfa
500623,内服：煎汤，15-30g。外用：适量，研末敷。,yongfa
500624,内服：煎汤，9-15g。外用：适量，捣敷。,yongfa
500625,内服：煎汤，0.5～1两；或浸酒。外用：研末撒或研末调敷。,yongfa
500626,内服：煎汤，1～3钱；或研末入丸、散。,yongfa
500627,内服：煎汤，3-15g。,yongfa
500628,内服：煎汤，3-15g。外用：适量，研末点患处。,yongfa
500629,内服：煎汤，0.5～1两。外用：捣汁涂。,yongfa
500630,内服：煎汤，9-12g。,yongfa
500631,内服：煎汤，30～60g。外用：适量，煎水洗患处。,yongfa
500632,1～3钱。,yongfa
500633,3～10g。,yongfa
500634,内服：煎汤，鲜者1～2两；或烧存性研末。,yongfa
500635,内服：煎汤，9-15g。或泡酒。外用：适量，煎水洗；或鲜品捣敷。,yongfa
