index:ID,zhuzhi,:LABEL
400238,祛风湿；强筋骨；活血解毒；利水。主风湿痹痛；腰膝酸软；跌打骨折；疮疡肿毒；慢性肝炎；慢性肾炎；水肿,zhuzhi
400239,清热解毒。主痈疮肿毒,zhuzhi
400240,清热，生津止渴。治虚热心烦，口渴咽痛，泻痢后重，倦怠乏力。,zhuzhi
400241,情热解毒；凉血止血。主痈肿疮毒；痢疾；鼻衄；外伤出血,zhuzhi
400242,"①《分类草药性》：""治瘰疬痒子，风湿麻木。""",zhuzhi
400243,化痰止咳；活血调经。主咳嗽痰多；咽喉肿痛；小儿疳积；跌打损伤；月经不调,zhuzhi
400244,治咳嗽吐血，风湿痹痛。,zhuzhi
400245,祛风除湿；化痰止咳；散瘀止血；解毒消痈。主风湿痹痛；水肿；膨胀；咳喘痰多；带下；崩漏；内伤吐血；跌打积瘀；乳痈；疮疖；烂脚；湿疹,zhuzhi
400246,清热解毒。主感冒发热；署热口渴；口腔炎；湿疹；疮疡溃烂,zhuzhi
400247,祛风除湿；散瘀止血。主风湿痹痛；外伤出血；跌打损伤；皮肤皲裂；瘢痕,zhuzhi
400248,"《植物名实图考》：""洗肿毒。""",zhuzhi
400249,温中，消食，止痛。治心腹冷痛，停食不化，跌打损伤，牙痛。用于胸隔胀满，脘腹冷痛。饮食不消。,zhuzhi
400250,活血舒筋，健脾益肾。治风湿腰痛，四肢麻木，偏瘫，阳痿，面神经麻痹，小儿麻痹后遗症。,zhuzhi
400251,清热解毒。主热毒疮疖；痈疮,zhuzhi
400252,温中理气；发汗解肌。主虚寒胃痛；泄泻；腰膝冷痛；风寒感冒；月经不调,zhuzhi
400253,"①《广西药植名录》：""树皮：滋补强壮，舒筋散血。治跌打损伤。""",zhuzhi
400254,根：治骨折、骨结核，二至三两捣烂敷。树皮：治狂犬咬伤，一至二两煮糯米粥吃。,zhuzhi
400255,清热利湿。用于膀胱炎，黄疸型肝炎。,zhuzhi
400256,祛痰止咳，清热解毒。治支气管炎，痈肿疔毒，蛇虫咬伤。,zhuzhi
400257,清热解毒。主治疮疖痈肿。外用治乳腺炎。,zhuzhi
400258,祛风活血；利尿通淋。主关节肿痛；跌打损伤；小便不利；乳汁不通,zhuzhi
400259,除湿祛风，止血，止痛。治肝炎，血崩，胃痛，风湿关节痛，疝气，痔疮，烫伤。,zhuzhi
400260,养血，止血，涩肠，固精。治血虚，吐血，鼻衄，便血，痢疾，脱肛，耳鸣，遗精，血崩，带下。,zhuzhi
400261,祛风活血；益肾强筋。主风湿腰痛；四肢麻木；阳痿；小儿疳积；面神经麻痹；小儿麻痹症后遗症,zhuzhi
400262,化痰，活血，止痛。治劳伤咳嗽、吐血，跌打损伤，牙痛。,zhuzhi
400263,"①《浙江天目山药植志》：""治关节扭伤：山椒草、蛇葡萄根等量，用酒糟或酒拌和捣烂，烘热包敷患处，每日换一次。""",zhuzhi
400264,祛风燥湿，止痒。主痢疾，头风，身痒,zhuzhi
400265,祛风利湿；活血通络；杀虫消积。主风湿痹痛；淋证；水肿；跌打损伤；骨折；食积腹胀；虫积腹痛,zhuzhi
400266,消食积，散瘀血，驱绦虫。治肉积，症瘕，痰饮，痞满，吞酸，泻痢，肠风，腰痛，疝气产后儿枕痛，恶露不尽，小儿乳食停滞。消食健胃，行气散瘀。用于肉食积滞、胃烷胀满、泻痢腹痛、瘀血经闭、产后瘀阻、心腹刺痛、疝气疼痛、高血脂症。,zhuzhi
400267,宣肺；止咳；散瘀消肿。主感冒咳嗽；百日咳；跌打损伤,zhuzhi
400268,清热解毒，消肿散结。用于痈肿疔毒，淋巴结结核，蛇咬伤。,zhuzhi
400269,根：醒脾行气。果：宽中化痰下气。主治风寒咳嗽，胃气痛，食积胀满，疝气。,zhuzhi
400270,祛风理气，止血，杀虫。主治癣疥，过敏性皮炎，胃痛，刀伤出血。,zhuzhi
400271,理气止痛；祛风解表；杀虫；止血。主胃痛；腹痛；风寒感冒；风疹疥癣；治刀伤出血,zhuzhi
400272,行气，止痛，除湿，杀虫。治胃气痛，膈症，疝气，瘰疬，皮肤热事，湿癣疥癞。,zhuzhi
400273,降气，温中，暖胃。主治胃腹胀痛，寒喘。外用治皮肤擦伤，烧烟熏治子宫脱垂、脱肛。,zhuzhi
400274,祛风湿；解毒消肿止痛；。主风湿痹痛；疮疡肿痛,zhuzhi
400275,养阴清热，养血安神。用于阴虚潮热，神经衰弱，癫狂，筋骨疼痛。,zhuzhi
400276,活箅调经；行气止痛。主月经不调；痛经；白带过多；胃痛；小儿疫气；跌打损伤。,zhuzhi
400277,清热解表。主风热感冒,zhuzhi
400278,益气养阴；解毒消肿；排脓；通乳。主神疲乏力；头晕头痛；肺痈；乳痈；肠前程；疮疖肿毒；喉蛾；瘰疬；产后乳少；白带；毒蛇咬伤,zhuzhi
400279,祛风散寒止痛。主感冒头痛；风寒湿痹；劳伤疼痛,zhuzhi
400280,治牙痛，齁病。,zhuzhi
400281,清热利尿；解毒消肿。主热结膀胱；小便涩痛；无名肿毒；跌打损伤；蛇伤,zhuzhi
400282,清热解毒；活血散瘀。主痈肿疮毒；疥疮身痒；跌打损伤；瘀血肿痛；毒蛇咬伤；烧烫伤；瘀滞腹痛,zhuzhi
400283,理气止痛；祛风除湿；消肿毒。主气滞食积；脘腹疼痛；风湿痹痛；痈肿疮毒；毒蛇咬伤,zhuzhi
400284,清热利湿。主尿路感染；小便不利；黄疸,zhuzhi
400285,清热散郁。,zhuzhi
400286,清热散郁。主慢性气管炎。,zhuzhi
400287,生血，活血。治男女虚弱，红崩，白带及女子干病。,zhuzhi
400288,疏风清热，消肿解毒。治感冒头痛，咽喉肿痛，黄疸。百日咳，小儿惊风，跌打损伤，痈肿发背，鹅掌风。,zhuzhi
400289,祛风解表；健胃消积；活血散瘀。主风寒感冒；食积气滞；脘腹胀痛；跌打瘀肿；风疹；蛇伤,zhuzhi
400290,清热解毒，消炎，利尿。用于肠炎、痢疾、尿路感染、上呼吸道感染、结膜炎、口腔溃疡、疮痈。,zhuzhi
400291,解毒消肿，散瘀止痛。用于痈疮肿毒，毒蛇咬伤，跌打损伤。,zhuzhi
400292,清热燥湿；泻火解毒。主湿热泄泻；痢疾；胃热疼痛；目赤肿痛；口疮；咽喉肿痛；急性湿疹；烫伤,zhuzhi
400293,活血止痛；清热解毒。主烫火伤；化脓感染；热涩淋痛；咽喉肿痛；跌打损伤；外伤出血,zhuzhi
400294,活血接骨。主劳伤腰痛；跌打骨折,zhuzhi
400295,理气健脾；活血调经。主脘腹胀痛；消化不良；痛经；月经不调；风湿痹痛；跌打扭伤,zhuzhi
400296,疏风，清热，止咳，截疟，散瘀，消肿。治感冒，咳嗽，百日咳，咽喉肿痛，痢疾，疟疾，跌打损仿，皮肤疮肿。,zhuzhi
400297,解毒消肿。用于跌打骨折，烧烫伤，腮腺炎，疮毒。,zhuzhi
400298,清热解毒；敛疮止痛。主痢疾；急性胃肠炎；烧烫伤；跌打损伤,zhuzhi
400299,活血，止痛，截疟。主跌打损伤；腰肋疼痛，疟疾,zhuzhi
400300,健胃消食。主胃脘胀痛；食欲不振；消化不良,zhuzhi
400301,"《云南中草药选》：""补血活血，祛风除湿，软坚破积。治贫血，跌打损伤，风湿，慢性胃炎，脂肪瘤，月经不调。""",zhuzhi
400302,清热解毒；止咳平喘。主蛇犬咬伤；乳痈；痄腮；咽喉炎；肺结核；咳喘,zhuzhi
400303,祛瘀、消肿、解毒。。主跌打损伤；骨折；疮痈；漆疮,zhuzhi
400304,祛风除湿。主风湿痹痛,zhuzhi
400305,温中；消食；解毒。主胺腹冷痛；食滞不化；蚊虫咬伤,zhuzhi
400306,祛风活络，散寒止痛，止血。用于风寒感冒，胃寒痛，风湿痹痛，跌打损伤疼痛；外用治外伤出血。,zhuzhi
400307,祛风除湿，滋补活血，强壮筋骨，镇心安神。主治风湿关节疼痛，瘰疬。,zhuzhi
400308,拔毒消肿；散瘀止痛。主瘰疬；痈疽疮癣；跌打损伤,zhuzhi
400309,清热利湿；解毒消肿。主感冒；中暑；发热；咳嗽；咽喉肿痛；泄泻；痢疾；肾炎水肿；湿热小便不利，疮疡脓肿；毒蛇咬伤,zhuzhi
400310,祛痰止咳；解郁散瘀。主咳嗽痰多；胸胁疼痛；跌打损伤,zhuzhi
400311,清热；利尿；驱蛔。主外感风热表证；水肿；白浊；蛔虫症,zhuzhi
400312,理气宽中；清热解毒。主胃脘痛；肚腹冷痛；胸膈胀满；肺痨发热；疮疡肿毒,zhuzhi
400313,祛瘀消肿；解毒；止血。主跌打瘀肿；外伤出血；皮肤疥疮；肿毒,zhuzhi
400314,清热利湿，理气化痰。主治黄疸，咳嗽，关节炎。外用治急性扁桃体炎，鹅口疮。,zhuzhi
400315,清热解毒；祛痰镇咳；凉血止血。主感冒发热；扁桃体炎；支气管炎；肝炎；痢疾；热淋；血热吐衄血；痈肿疔毒；蛇虫咬伤,zhuzhi
400316,清热利咽；解毒敛疮。主肺热痰多咳嗽；咽喉肿痛；口舌生疮；水火烫伤,zhuzhi
400317,清热解毒。主乳痈；瘰疬；疖肿；毒蛇咬伤,zhuzhi
400318,清热利湿；凉血止血；祛风止痛。主黄疸；泄泻；痢疾；血崩；风火牙痛；头痛；风湿痹痛,zhuzhi
400319,理气止痛；利湿止泻；被动瘀止血；益肾养血。主脘腹疼痛；消化不良；哎吐泻痢；胁痛划时代疸；癓瘕；痞块；崩漏；劳伤出血；跌打伤痛；风湿痹痛；血虚体弱；肾虚腰痛；膝软；尿频；白浊；浮肿；疝气；痈肿瘰疬；痔疮；汤火伤,zhuzhi
400320,消炎止痛，收敛生肌。治烧伤，烫伤，湿疹，口腔炎，牙周炎，痈疮溃烂，用树皮或果核粉末撒患处；或用果油涂患处。铁砂入肉不出，用鲜果捣烂敷患处。,zhuzhi
400321,健脾，益气，固精。主食积泻痢，便秘，脚气，遗精滑泄,zhuzhi
400322,透疹止咳；补中利水。主麻疹；水痘；百日咳；脱肛；浮肿,zhuzhi
400323,清热干肝；利咽解毒。主高血压病；口疮；咽痛；痈疖肿毒,zhuzhi
400324,根：调经止血。用于鼻衄，便血，月经过多，产后出血。,zhuzhi
400325,祛痰；止咳；理气活血；止痛。主咳嗽；普多气喘；百日咳；腰腿痛；劳伤；跌打损伤,zhuzhi
400326,活血散瘀；祛风止痛。主跌打损伤；骨折；瘀阻肿痛；风湿痹痛；肢体麻木等症,zhuzhi
400327,"①广州部队《常用中草药手册》：""祛风散寒，行气止痛。治胃寒疼痛，虚寒泄泻，风湿骨痛，腰肌劳损，肾虚阳痿，经闭，蛇咬伤。""",zhuzhi
400328,止咳，化痰，平喘。治咳嗽痰多气逆。,zhuzhi
400329,祛风除湿；活血调经。主风湿痹痛；月经不调,zhuzhi
400330,活血，散瘀，通络，解毒。治跌打损伤，筋骨疼痛，吐血，衄血，便血，尿血，痈肿。,zhuzhi
400331,解毒消疮；祛风止痛；止痒；止血。主疮疡肿毒；风湿痹痛；跌打损伤；外伤出血；皮肤瘙痒；蛇虫咬伤,zhuzhi
400332,祛风通络；理气活血；利湿消肿；化痰止咳。主风湿痹痛；跌打损伤；胃脘疼痛；脱力劳伤；支气管炎；水肿,zhuzhi
400333,润肺止咳；清利湿热；杀虫。主咳嗽；小便淋浊；赤白带下；鼻衄；蛔虫病；头虱,zhuzhi
400334,化痰，理气，健胃，消食。治胸中痰滞，咳嗽气喘，呕吐呃逆，饮食积滞。,zhuzhi
400335,化痰；平喘；止咳。主咳嗽气喘；咯痰不爽,zhuzhi
400336,清热解毒；活血止血；驱虫。主烧烫伤；崩漏；带下；跌打损伤；蛔虫病,zhuzhi
400337,解毒，止痒，杀虫。用于疮疖肿毒，阴囊湿疹，顽癣。,zhuzhi
400338,清热利湿；活血散瘀。主黄疸型肝炎；肚脾肿大；跌打损伤；痛经,zhuzhi
400339,化滞，止痛。,zhuzhi
400340,活血行气；止痛；杀虫止痒。主内伤胸胀；腹痛；跌打损伤；筋骨疼痛；痈肿；湿疮；疥癣,zhuzhi
400341,温中散寒；行气止痛；平喘。主脘腹冷痛；胸满痞闷；哮喘,zhuzhi
400342,补肝，益肾，养血，祛风。治肝肾阴亏，发须早白，血虚头晕，腰膝软弱，筋骨酸痛，遗精，崩带，久疟，久痢，慢性肝炎，痈肿，瘰疬，肠风，痔疾。制首乌补肝肾，益精血，乌须发，壮筋骨；用于眩晕耳鸣、须发早白、腰膝酸软、肢体麻木、神经衰弱、高血脂症。,zhuzhi
400343,解毒疗疮；杀虫止痒。主疮痈肿毒；骨痈流脓；顽癣；阴囊湿疹；癞头疮,zhuzhi
400344,清热解毒，散瘀止痛。用于上呼吸道感染，咽喉炎，胃痛，急性肠胃炎，细菌性痢疾，疟疾，风湿疼痛，外伤疼痛；外用治跌打损伤，毒蛇咬伤，疮疡肿毒。,zhuzhi
400345,清热解毒；凉血止血。主毒蛇咬伤；痢疾；吐血；衄血；外伤出血,zhuzhi
400346,清热解毒；祛湿舒筋；驱虫。主流感；痄腮；痈肿疮疖；妇女带下；筋脉拘挛；胃痛；肠道寄生虫病,zhuzhi
400347,祛风；除湿。主风湿痹痛；感冒；痢疾,zhuzhi
400348,清热利湿。主小便淋涩疼痛,zhuzhi
400349,消肿；止痛。主牙痛；跌打损伤,zhuzhi
400350,清热利湿，止血生肌。治痢疾，泄泻，创伤出血，汤火烫伤，溃疡。,zhuzhi
400351,清热；利湿。主黄疸型肝炎；流行性感冒；风湿骨痛,zhuzhi
400352,补虚，温中，安神，定喘。治劳伤体弱，虚寒腹泻，失眠，心悸易惊，咳嗽痰喘，盗汗自汗。,zhuzhi
400353,祛风除湿；强壮筋骨。主风湿腰腿痛；肾虚腰痛；跌打损伤；高血压病,zhuzhi
400354,清热解毒；化痰截疟；通络止痛。主感冒发热；泻痢；疮疡疖肿；毒蛇咬伤；疟疾；筋骨疼痛；跌打损伤,zhuzhi
400355,清热解毒；疏肝活血。主风热感冒；胸胁痛；脘痛腹胀；跌打损伤；痈肿疮毒；蛇咬伤,zhuzhi
400356,散瘀止血；消疳。主产后恶露不止；崩漏；小儿疳积,zhuzhi
400357,敛肺止咳；涩肠止泻；镇痛。主久咳喘息；久泻；久痢；头痛；胃痛；心腹疼痛；风湿痹痛；跌打损伤,zhuzhi
400358,清热解毒；收敛止泻；祛风除湿。主疮疡肿毒；咽喉肿痛；痄腮；痢疾；泄泻肠风下血；阴挺；风湿痹痛,zhuzhi
400359,清热解毒；退黄。主黄疸，淋证，膀胱结石，胆道结石，疔疮。,zhuzhi
400360,健胃，驱虫。治蛔虫，鞭虫。,zhuzhi
400361,驱虫健胃；解毒。主蛔虫病；鞭虫病；烧烫伤,zhuzhi
400362,祛风散寒解表；消结。主外感风寒；风湿痹痛；筋脉拘挛；瘰疬,zhuzhi
400363,祛风湿；强心利尿；解蛇毒。主风湿痹痛；心脏性水肿；毒蛇咬伤伤,zhuzhi
400364,清热，利尿，消炎。主治感冒高热，小儿惊风，膀胱炎，尿道炎，骨折。,zhuzhi
400365,活血行气；消肿止痛。主胃脘疼痛；跌打损伤；无名肿毒,zhuzhi
400366,清热除湿，杀虫。治痢疾，疟疾，消渴，小儿疳积。,zhuzhi
400367,益气，透疹，消疳。主劳伤，疹毒内陷，疳积,zhuzhi
400368,祛风除湿，解毒消肿。主感冒发热，咳嗽，咽喉肿痛，牙痛，风湿痹痛，肝炎，痢疾，淋证，痈疽肿毒，皮肤瘙痒，毒蛇咬伤,zhuzhi
400369,温中化湿；行气消积。主胸腹胀满疼痛；食积气滞；呕吐；腹泻；痰多咳嗽,zhuzhi
400370,解蛇毒。主毒蛇咬伤,zhuzhi
400371,祛风通络，强筋健骨。用于风湿痹痛，脚膝酸软。,zhuzhi
400372,镇静，止血。用于心悸失眠，咯血，吐血。外用治创伤出血。,zhuzhi
400373,化痰；止咳。主久咳；痰喘,zhuzhi
400374,健脾利湿；止咳平喘；清热解毒；抗肿瘤。主慢性活动性肝炎；肝硬变；慢性支气管炎；小儿痉挛性支气管炎；咽喉肿痛；多种肿瘤；类风湿性关节炎；白血病,zhuzhi
400375,安神镇惊；止血敛疮。主心悸；失眠；眩晕；癫痫；久泻；带下；外伤出血；湿疹,zhuzhi
400376,活血止痛；止血生肌。主跌打损伤；挤压伤；创伤出血；腰痛；风湿疼痛；现用其提取物锡生藤碱作手术麻醉的肌松剂,zhuzhi
400377,祛风胜湿；止痛止痉。主感冒；头痛；牙痛；胃脘胀痛；泄泻；风湿痹痛；瘫痪；破伤风；惊风；风疹；湿疹；疮肿,zhuzhi
400378,凉血解毒；舒筋活络。主肢体麻木；烧烫伤；疮疡；外伤出血,zhuzhi
400379,止咳平喘，消炎，止痛，祛风利湿。用于支气管炎，慢性支气管炎，风湿性关节炎，神经痛，肠炎，消化不良。,zhuzhi
400380,平肝；活血。主肝风头痛；跌打损伤；痈肿疔疮,zhuzhi
400381,润肠通便、养血祛风。用于肠燥便秘；老人皮肤干燥起鳞屑，过敏性皮炎，皮肤瘙痒；疮疡湿疹。,zhuzhi
400382,疏风解表；截疟。主感冒；皮肤瘙痒；疟疾,zhuzhi
400383,清热解毒；调经止血。主热痢；水泻；淋痛；水肿；肝炎；胆囊炎；风湿痛；咳喘；劳嗽；咯血；便血；崩漏；月经不调；经闭；带下；疮疡；痔疮,zhuzhi
400384,润肺、化痰、散结。,zhuzhi
400385,祛风除湿；舒筋活络。主腰背疼痛,zhuzhi
400386,果：感冒发热，咽喉痛，咳嗽，口干烦渴，牙痛，维生素丙缺乏症。,zhuzhi
400387,活血，止血，解毒。治吐血，衄血，月经不调，跌扑闪挫，痈肿疮毒。,zhuzhi
400388,活血通经；利尿通淋；清热解毒。主腰膝疼痛；风湿痹痛；闭经；淋浊；疔疮痈肿；毒蛇蛟伤,zhuzhi
400389,祛风除湿，活血定痛。治风湿痹痛，风疹瘙痒，头风头痛，皮肤不仁，关节不遂，急剧吐泻转筋，腰脚冷痛，烂弦风眼。,zhuzhi
400390,止咳平喘；活血通络。主久咳虚喘；劳伤腰痛；风湿痹痛；跌打肿痛；胃痛；月经不调；产后腹痛,zhuzhi
400391,清热利湿；止咳；止血；解毒。主湿热黄疸；痢疾；水肿；腹水；淋证；痰湿咳嗽；咯血；吐血；便血；崩漏；外伤出血；乳痈；瘰疬；痔疮；烫伤,zhuzhi
400392,解毒，利湿，活血，消肿。治蛇咬伤，关节疼痛，脱力黄肿，痈疽疮疖，跌打伤折，皮肤湿疹。,zhuzhi
