index:ID,yaocai,:LABEL
100221,山大刀Shān Dà Dāo大丹叶、暗山公、暗山香、山大颜、吹筒管、刀斧伤、血丝罗伞、大退七、脂红叶、刀伤木、火简树、大口唇、驳节兰、金鸡爪、大罗伞、散血丹、假木竹、九节、九节木、弄楼子、九节仔头、锁脚贼,yaocai
100222,山大烟Shān Dà Yān野大烟花,yaocai
100223,山乌珠根Shān Wū Zhū Gēn三叶赤楠根,yaocai
100224,山大黄（华北大黄）Shān Dài Huánɡ峪黄、河北大黄,yaocai
100225,山大黄Shān Dài Huánɡ唐大黄、台黄、土大黄、峪黄、籽黄、北大黄、大黄、格西古讷、野大黄、酸酸草、黄古卵子、苦大黄、华北大黄、祁黄、庄黄,yaocai
100226,山大黄（波叶大黄）Shān Dài Huánɡ唐大黄（《中国药植志》），土大黄、台黄（《东北常用中草药手册》），峪黄、籽黄（《大同药用植物手册》）。,yaocai
100227,山土瓜Shān Tǔ Guā山红苕、野红苕[四川]、土瓜、红土瓜,yaocai
100228,山大颜Shān Dà Yán九节木、大罗伞、火筒树、盆筒、山大刀、暗山公、刀枪木,yaocai
100229,山小橘Shān Xiǎo Jú野沙柑、饭汤木、酒饼木（《广西药植名录》），山油甘、山橘（《常用中草药彩色图谱》）。,yaocai
100230,山岗稔Shān Gǎnɡ Rěn山稔、山桃稔、山稔木,yaocai
100231,山峰西番莲Shān Fēnɡ Xī Fān Lián石山南星、燕子尾。,yaocai
100232,山慈姑Shān Cí Gū金灯（《本草拾遗》），鹿蹄草（《经验方》），山茨菰（《百一选方》），山茨菇（《滇南本草》），朱姑、鬼灯檠（《纲目》），毛姑（《本草从新》），毛慈姑（《药材资料汇编》），泥冰子（《中药材手册》），处姑、白地栗、白毛姑（《药材学》）。,yaocai
100233,山姜Shān Jiānɡ美草（《本草经集注》），箭杆风（《草木便方》），九姜连（《峨帽药植》），姜叶淫羊藿（《贵州民间方药集》），九龙盘（《贵阳民间药草》）。,yaocai
100234,山扁豆Shān Biǎn Dòu含羞草决明、黄瓜香、梦草（《中国主要植物图说·豆科》），挞地沙、细杠木、砂子草（《南宁市药物志》），地柏草（《广东中药》），水皂角（《贵州草药》），假牛柑（《广西中草药》），望江南、疳草、下通草，鱼骨折、红霜石（《南方主要有毒植物》）。,yaocai
100235,山木通根Shān Mù Tōnɡ Gēn威灵仙,yaocai
100236,山杨树皮Shān Yánɡ Shù Pí响杨、白杨,yaocai
100237,山李子Shān Lǐ Zi刺黄柏、则热克,yaocai
100238,山杜仲Shān Dù Zhònɡ飞天驳。,yaocai
100239,山杨柳Shān Yánɡ Liǔ黑杨柳,yaocai
100240,山枝仁Shān Zhī Rén芭豆、崖花子（《中国树木分类学》），榨木仁（《四川中药志》），土连翘、广枝仁（《常用中草药配方》）。,yaocai
100241,山柏Shān Bǎi大地柏枝、散柏枝、贵州蹄盖蕨,yaocai
100242,山枇杷Shān Pí Pá野枇杷（《民间常用草药汇编》）。,yaocai
100243,一包花Yì Bāo Huā红花倒水莲。,yaocai
100244,一匹草Yì Pǐ Cǎo一匹叶,yaocai
100245,一匹绸Yì Pǐ Chóu白面水鸡、白背丝绸、白底丝绸、绸缎藤、银背藤、白背绸、白背藤、白背叶、白牡丹、银背叶、绸缎叶、绸缎木叶,yaocai
100246,山柑算盘子Shān Gān Suàn Pán Zi小甘淫、细甘淫。,yaocai
100247,一口红Yì Kǒu Hónɡ一口血。,yaocai
100248,山柳菊Shān Liǔ Jú九里明、黄花母（《植物名实图考》）。,yaocai
100249,山柰Shān Nài三奈子（《海上方》），三赖（《品汇精要》），三柰、山辣（《纲目》），三藾（《南越笔记》），沙姜（《岭南采药录》）。,yaocai
100250,一叶荻Yí Yè Dí叶屈珠、小粒蒿、花扫条、马扫帚牙、小孩拳、叶下珠（《中国药植志》），狗舌条（《东北木本植物图志》），八颗叶下珠（《浙江天目山药檀志》），山帚条条（《吉林中草药》）。,yaocai
100251,山柳Shān Liǔ华东山柳,yaocai
100252,山桂皮Shān Guì Pí假桂皮、土桂皮,yaocai
100253,山桂花Shān Guì Huā西南远志（《广西植物名录》）。,yaocai
100254,山桐子Shān Tónɡ Zǐ毛桐、臭樟木、大马桑叶,yaocai
100255,山梅花Shān Méi Huā毛叶木通,yaocai
100256,山梗菜Shān Gěnɡ Cài大种半边莲（《中国植物图鉴》），半边莲（《黑龙江中药》），水苋菜、苦菜、节节花（《湖南药物志》），水白菜（江西《草药手册》）。,yaocai
100257,山棘豆Shān Jí Dòu泡泡草、尖叶棘豆、山泡泡、羚羊蛋,yaocai
100258,山木通Shān Mù Tōnɡ搜山虎,yaocai
100259,山棯根Shān Shěn Gēn岗棯根（《全展选编·传染病》）。,yaocai
100260,山棯子Shān Shěn Zǐ豆棯干（《广西中药志》）。,yaocai
100261,一叶萩Yí Yè Qiū小粒蒿、横子、粉条、老鼠牙、马扫帚牙、小孩拳、叶下珠、狗舌条、八颗叶下珠、山帚条条、狗杏条、花帚条、山扫条、老米饮、假金柑藤、大鲤鱼泻子、金柑、花扫条、孩儿拳,yaocai
100262,山椒根Shān Jiāo Gēn铁杆椒根（《贵州草药》），黄椒根、单面针根（《四川常用中草药》）。,yaocai
100263,山椒草Shān Jiāo Cǎo塌地草（《浙江天目山药植志》）。,yaocai
100264,山楂木Shān Zhā Mù赤爪木,yaocai
100265,山槟榔Shān Bīnɡ Lɑnɡ山萝卜、化积药、地葫芦、土地黄、化虫消、红根草,yaocai
100266,山楂Shān Zhā朹、檕梅、朹子、鼠查、羊梂、赤爪实、棠梂子、赤枣子、山里红果、酸枣、鼻涕团、柿樝子、山里果子、茅樝、猴樝、映山红果、海红、酸梅子、山梨、酸查、野山楂又名：小叶山楂、山果子。,yaocai
100267,山橘叶Shān Jú Yè金豆叶。,yaocai
100268,山慈菇Shān Cí Gu金灯花、鹿蹄草、山茨菇、慈姑、山慈姑、毛慈姑、泥冰子、算盘七、人头七、太白及、水球子、泥宾子、采配兰,yaocai
100269,山橘Shān Jú金豆、猴子柑,yaocai
100270,山橿Shān Jiānɡ副山苍,yaocai
100271,山橿根Shān Jiānɡ Gēn山姜、副山苍,yaocai
100272,山橙Shān Chénɡ屈头鸡（《本草求原》），山大哥（《岭南采药录》）。,yaocai
100273,山沉香Shān Chén Xiānɡ羽叶丁香,yaocai
100274,山漆树Shān Qī Shù铁象杆、野漆树。,yaocai
100275,山毛藓Shān Máo Xiǎn牛毛七,yaocai
100276,山海棠Shān Hǎi Tánɡ一口血、大麻酸汤杆、野海棠、白棉胡老鸦枕头、水八角、金蝉脱壳、红耗儿、酸苹果、腰包花、化血丹。,yaocai
100277,山牛毛毡Shān Niú Máo Zhān田高粱、牛毛草,yaocai
100278,山海螺Shān Hǎi Luó地黄、白河车、牛附子、乳夫人、奶树、四叶参、白蟒肉、山胡萝卜、土党参、奶参、乳薯、通乳草、奶奶产头、老奶头、野菜产砂、奶葫芦、奶茵、陈、奶党、羊乳参、白马肉、牛奶参、角参、洋参、哈蜡党、狗头党、狗参、狗头参,yaocai
100279,山牛蒡Shān Niú Bànɡ乌苏里风毛菊,yaocai
100280,一把香Yì Bǎ Xiānɡ长花荛花、黄狗头、藤构、构构麻、糯叶叶、香构,yaocai
100281,一把蔑Yì Bǎ Miè乌蔹莓,yaocai
100282,一支箭Yì Zhī Jiàn青藤、蛇咬子、小青藤,yaocai
100283,一文钱Yì Wén Qián抱母鸡、荷叶暗消、乌龟抱蛋、表藤、藤子内消、金不换、铜钱根、金钱暗消、小寒药。,yaocai
100284,一枝旗Yì Zhī Qí东南星蕨、石韦、灯火草,yaocai
100285,一柱香Yí Zhù Xiānɡ新草耳,yaocai
100286,一枝香Yì Zhī Xiānɡ臭假耳草,yaocai
100287,一点血Yì Diǎn Xuè红砖草、一点红、石鼓子、威氏秋海棠,yaocai
100288,一枝黄花Yì Zhī Huánɡ Huā野黄菊（《南宁市药物志》）、山边半枝香、洒金花（《江西民间草药》），黄花细辛、黄花一枝香（《广西中药志》），千根癀（《闽南民间草药》），土泽兰，百条根、铁金拐《泉州本草》），莶子草、小白龙须、黄花马兰、大败毒、红柴胡（《湖南药物末》），黄花仔、红胶苦莱（《闽东本草》）、一枝香、大叶七星剑（《广东中药》），蛇头王（《上海常用中草药》），金锁匙、满山黄、黄花儿（《浙江民间常用草药》），黄柴胡（四川）。,yaocai
100289,一枝蒿Yì Zhī Hāo新疆一枝蒿、鹿角蒿,yaocai
100290,一点红Yì Diǎn Hónɡ叶下红、羊蹄草、红背叶,yaocai
100291,一碗泡Yì Wǎn Pào川风,yaocai
100292,一颗针Yì Kē Zhēn黄连、三颗针、刺榴根、子檗、刺檗、山石榴、刺木仔根、大刺根,yaocai
100293,一皮草Yì Pí Cǎo小肺筋,yaocai
100294,云南五叶参Yún Nán Wǔ Yè Shēn厄卡克,yaocai
100295,云南五味子根Yún Nán Wǔ Wèi Zǐ Gēn香石藤、铁骨散、小血藤,yaocai
100296,一箭球Yí Jiàn Qiú三角草、水百足、金纽草、三叶珠、散寒草、水香附、燕含珠、姜牙草、单打槌（《广西民间常用草药》）。,yaocai
100297,云南冻青叶Yún Nán Dònɡ Qīnɡ Yè冻青叶[云南],yaocai
100298,云南小膜盖蕨Yún Nán Xiǎo Mó Gài Jué小冷蕨叶,yaocai
100299,云南山梅花Yún Nán Shān Méi Huā西南山梅花。,yaocai
100300,云南小草蔻Yún Nán Xiǎo Cǎo Kòu小麦黄,yaocai
100301,云南希草Yún Nán Qiàn Cǎo小茜草（《云南中草药选》）。,yaocai
100302,云南小阴地蕨Yún Nán Xiǎo Yīn Dì Jué蕨叶一枝蒿,yaocai
100303,云南油杉Yún Nán Yóu Shān杉松、松壳络树、杉松苞、杉老树、杉树,yaocai
100304,云南荚蒾根Yún Nán Jiá Mí Gēn黄香根,yaocai
100305,云南红豆蔻Yún Nán Hónɡ Dòu Kòu红豆蔻,yaocai
100306,云南柴桂Yún Nán Chái Guì柴桂、荷花香、香叶树、三股筋、楠木香,yaocai
100307,山狸子骨Shān Lí Zǐ Gǔ豹猫、抓鸡虎、喷鸡虎、野猫、平头狸、豹狸、斑猫、钱猫,yaocai
100308,山猫儿Shān Māo ér碟碟草、老鼠砒、家鼠草、铰剪王（、山交剪、天蒜、较剪草、山大箭兰、假射干、蛇王修,yaocai
100309,山甘草Shān Gān Cǎo白蝴蝶、白茶、凉茶藤、白头公、凉藤、黄蜂藤、生肌藤、粘雀藤、土甘草、水藤根、假忍冬藤、蝴蝶藤,yaocai
100310,山百足Shān Bǎi Zú入地蜈蚣、过界蜈蚣、石蜈蚣、过岭蜈蚣、上山蜈蚣,yaocai
100311,山白龙Shān Bái Lónɡ白杨树、响叶杨、圆叶杨、野白杨树,yaocai
100312,山皮条Shān Pí Tiáo金雀花,yaocai
100313,山石榴Shān Shí Liu猪肚簕、假石榴、山黄皮、刺子、屎缸拔、刺榴、猪头果,yaocai
100314,山矾Shān Fán尾叶山矾,yaocai
100315,山白菊Shān Bái Jú野白菊、小雪花、白升麻、山马兰、三脉叶马兰、消食花、常年青、白花千里光、八月霜、八月白、白马兰、马兰、红管药,yaocai
100316,山禾串Shān Hé Chuàn茅山茶、野茶里。,yaocai
100317,山砂姜Shān Shā Jiānɡ斑叶玉凤兰、珍珠草,yaocai
100318,山矾根Shān Fán Gēn土白芷,yaocai
100319,山稔根Shān Rěn Gēn岗稔根、当梨根、刀莲头、多年片、哆呢根、多年头、哆啤子根、哆唉头,yaocai
100320,山竹子Shān Zhú Zi山桔子、木竹果,yaocai
100321,山樱桃Shān Yīnɡ Táo朱桃、麦樱、牛桃、英桃、婴桃、英豆、李桃、奈桃、梅桃、山婴桃、毛樱桃、野樱挑、山豆子。,yaocai
100322,山稗子Shān Bài Zǐ红果莎、旱稗、红稗、水高粱、野鸡稗、红米、野高粱、山小米、土稗子、山高粱,yaocai
100323,山绿茶Shān Lǜ Chá海南冬青。,yaocai
100324,山红稗Shān Hónɡ Bài山稗子、红稗、浆果苔草、芭茅草,yaocai
100325,山紫菀Shān Zǐ Wǎn葫芦七、大救驾、荷叶七、马蹄紫菀、土紫菀、硬紫菀、蹄叶紫菀,yaocai
100326,山羊耳Shān Yánɡ ěr劳伤药、接骨草、大疙瘩、汝无糯鸡、山牛耳青、驳节莲树、九节风。,yaocai
100327,山肉桂Shān Ròu Guì土肉桂、三条筋、小粘药（《云南中草药选》）。,yaocai
100328,山百部Shān Bǎi Bù山扫帚、山漏芦、铁扫把、滇百部。,yaocai
100329,山白蜡条Shān Bái Là Tiáo白蜡条、山杨柳,yaocai
100330,山羊血Shān Yánɡ Xuè原动物青羊又名：野羊、山羊、斑羚,yaocai
100331,山胡椒叶Shān Hú Jiāo Yè见风消、铁箍散、雷公树叶、黄渣叶、洗手叶、雷公叶,yaocai
100332,山胡椒根Shān Hú Jiāo Gēn牛筋条根、牛筋树根、雷公高、红叶柴、黄金柞,yaocai
100333,化气兰Huà Qì Lán土百部,yaocai
100334,化橘红Huà Jú Hónɡ化皮（《岭南杂记》），化州橘红（《岭南随笔》），化州陈皮（《本草从新》），柚皮橘红（《中药志》），毛化（《广西中药志》）。,yaocai
100335,一窝鸡Yì Wō Jī山百部、山漏芦、铁扫把、滇百部、十姐妹、黑门冬、土百部、乌小天冬、乌麦冬、小百部,yaocai
100336,化药Huà Yào岩边七、小贯众、铁钉耙,yaocai
100337,化香树Huà Xiānɡ Shù山麻柳,yaocai
100338,化血胆Huà Xuè Dǎn红根草,yaocai
100339,化金丹Huà Jīn Dān大响铃果、大马响铃、马响铃、大响铃草,yaocai
100340,化香树果Huà Xiānɡ Shù Guǒ化香树球、化香果,yaocai
100341,山胡椒Shān Hú Jiāo山花椒、山龙苍、雷公尖、野胡椒、香叶子、楂子红、臭樟子,yaocai
100342,何首乌Hé Shǒu Wū地精（《何首乌录》），亦敛（《理伤续断秘方》），首乌（《经验方》），陈知白（《开宝本草》），红内消（《外科精要》），马肝石（《纲目》），黄花乌根、小独根（《云南中草药选》）。,yaocai
100343,化香树叶Huà Xiānɡ Shù Yè山柳叶、小化香叶,yaocai
100344,华千金藤Huá Qiān Jīn Ténɡ独脚乌桕、金不换[广西、广东]、山乌龟[广东]、石蟾薯[广西],yaocai
100345,华南实蕨Huá Nán Shí Jué凤尾蕨,yaocai
100346,华南紫萁Huá Nán Zǐ Qí贯众、大凤尾蕨,yaocai
100347,华南毛蕨Huá Nán Máo Jué冷蕨棵、大风寒,yaocai
100348,华南舌蕨Huá Nán Shé Jué小儿群,yaocai
100349,华南胡椒Huá Nán Hú Jiāo山蒟,yaocai
100350,华山矾Huà Shān Fán降痰王、贡檀兜、钉地黄（《植物名实图考》），华灰木、牛特木、雷公针、膨药、白花丹、七针、土黄柴（《广西中兽医药植》），米碎花木，大米仔花（《南宁市药物志》），水泡木、糯米树、止血树（《广西中药志》），檬子柴、羊子屎、毛壳子树（《江西民间草药验方》），毛柴子、渣子树、狗檬树（《江西草药》），豆豉果（《常用中草药彩色图谱》），狗屎木（《广西中草药》），地黄木（广州空军《常用中草药手册》）。,yaocai
100351,华南鳞盖蕨Huá Nán Lín Gài Jué凤尾千金草、青蕨,yaocai
100352,华山参Huà Shān Shēn秦参、二月旺、白毛参、热参、大紫参,yaocai
100353,华卫矛Huá Wèi Máo杜仲藤。,yaocai
100354,华山矾根Huà Shān Fán Gēn土常山,yaocai
100355,华泽兰Huá Zé Lán广东土牛膝[根名]、大泽兰、多须公、六月雪[广西、广东],yaocai
100356,华紫报春花Huá Zǐ Bào Chūn Huā三月花、报春花,yaocai
100357,华罂粟Huá Yīnɡ Sù山罂粟、野罂粟、藏金莲。,yaocai
100358,华西小石积Huá Xī Xiǎo Shí Jī黑果、糊炒豆、棱花果树、马屎果、蒿叶叶、地石榴、小黑果、老鸦果、小石积木、沙糖果,yaocai
100359,华金腰子Huá Jīn Yāo Zi牙鸣马、猫眼睛、金钱苦叶草,yaocai
100360,华风车子Huá Fēnɡ Chē Zi风车子、四角风（《植物名实图考》），水番桃（《广西中草药》）。,yaocai
100361,华风车子叶Huá Fēnɡ Chē Zi Yè四角风、水番桃,yaocai
100362,云南金莲花Yún Nán Jīn Lián Huā鸡爪草,yaocai
100363,云南铁扁担Yún Nán Tiě Biǎn Dɑn大心不甘、流苏开口箭,yaocai
100364,云南铁角蕨Yún Nán Tiě Jiǎo Jué小凤尾草,yaocai
100365,厚叶子树Hòu Yè Zi Shù黑果清香桂、千年青、百年青。,yaocai
100366,云实Yún Shí马豆（《本草图经》）。,yaocai
100367,云实蛀虫Yún Shí Zhù Chónɡ老姆木虫、阎王刺虫,yaocai
100368,云实根Yún Shí Gēn牛王茨根、阎王刺根,yaocai
100369,云朴Yún Pǔ贡山厚朴，腾冲厚朴,yaocai
100370,云苔草Yún Tái Cǎo偷偷还阳,yaocai
100371,云豹骨Yún Bào Gǔ云豹、荷叶豹、龟纹豹,yaocai
100372,云母石Yún Mǔ Shí白云母、银精石,yaocai
100373,云杉球果Yún Shān Qiú Guǒ杉塔,yaocai
100374,云芝Yún Zhī杂色云芝、黄云芝、灰芝、瓦菌、彩云革盖菌、多色牛肝菌、红见手、千层蘑、彩纹云芝,yaocai
100375,云母Yún Mǔ云珠、云华、云英、云液、云砂、璘石、云粉石、千层玻、银精石、云母石、千层纸、金星石、老鸦金,yaocai
100376,亚乎奴Yà Hū Nú亚乎鲁、金丝荷叶、鼠耳草、亚红龙。,yaocai
100377,云防风Yún Fánɡ Fēnɡ竹叶防风、鸡脚暗哨、鸡足防风、西防风,yaocai
100378,亚泵礴Yà Bènɡ Bó咀签、下果藤。,yaocai
100379,云香草Yún Xiānɡ Cǎo芸香草、臭草、石灰草、山茅草、诸葛草,yaocai
100380,亚麻Yà Má鸦麻、胡麻饭、山西胡麻、山脂麻、胡脂麻、胡麻。,yaocai
100381,亚麻子Yà Má Zi胡麻子（《博济方》），壁虱胡麻（《纲目》），亚麻仁（《国药的药理学》）。,yaocai
100382,亚罗椿Yà Luó Chūn浆果糠秧勒。,yaocai
100383,仰天钟根Yǎnɡ Tiān Zhōnɡ Gēn朝天罐根,yaocai
100384,伊贝母Yī Bèi Mǔ贝母、伊贝、生贝,yaocai
100385,元宝槭Yuán Bǎo Qì槭、五角枫、元宝树。,yaocai
100386,余甘子Yú Gān Zǐ余甘、庵摩勒、庵摩落迦果、土橄榄、望果、油甘子、牛甘子、橄揽子、喉甘子、鱼木果、滇橄榄、橄榄。,yaocai
100387,元宝草Yuán Bǎo Cǎo茅草香子（《简易草药》），灯台、双合合（《植物名实图考》），对叶草（《草木便方》），对月草（《分类草药性》），对月莲（《贵州民间方药集》），小黄心草、宝心草、瓦心草（《广西中兽医药植》），穿心草（《江苏植药志》），叫叫草（《民间常用草药汇编》），排草、对经草（《江西民间草药》），红旱莲、宝塔草（《浙江民间草药》），佛心草（《四川中药志》），穿心箭、蜻蜓草（《杭州药植志》），对莲、离根香、当归草、小连翘（《泉州本草》），蛇开口、养子草、野旱烟、叫珠草、翳子草、烂肠草（《湖南药物志》），蛇喳口（《贵,yaocai
