index:ID,laiyuan,:LABEL
200285,来源为茜草科植物一柱香的全草。夏、秋采收。,laiyuan
200286,来源药材基源：为茜草科植物一柱香的全草。,laiyuan
200287,来源为秋海棠科植物一点血秋海棠的根茎。秋后采挖，鲜用或晒干用。,laiyuan
200288,来源为菊科植物一枝黄花的全草或带根全草。夏、秋间采收。,laiyuan
200289,来源药材基源：为菊科植物岩蒿的全草。,laiyuan
200290,来源为菊科植物一点红Emilia sonchifolia （L.）DC.的全草。夏、秋季采收，洗净晒干，或趁鲜切段，晒干。,laiyuan
200291,来源远志科齿果草属植物齿果草Salomonia cantoniensis Lour.，以全草入药。夏秋采集，鲜用或晒干。,laiyuan
200292,来源药材基源：为小檗科植物日本小檗的根、根皮及枝叶。,laiyuan
200293,来源药材基源：为水龙骨科植物扭瓦韦的全草。,laiyuan
200294,来源药材基源：为五加科植物云南五叶参的根。,laiyuan
200295,来源药材基源：为五味子科植物云南五味子的根和茎。,laiyuan
200296,来源为莎草科植物单穗水蜈蚣的全草。全年可采。,laiyuan
200297,来源樟科桢楠属植物滇桢楠Machilus yunnanensis Lecte. Var. duclouxii Lecte.，以叶入药。冬春采叶，晒干碾粉。,laiyuan
200298,来源药材基源：为骨碎补科植物云南小膜盖蕨的全草。,laiyuan
200299,来源药材基源：为虎耳草科植物云南山梅花的根皮。,laiyuan
200300,来源药材基源：为姜科植物舞花姜的果实。,laiyuan
200301,来源为茜草科植物云南希草的根或全草。秋季采集。洗净晒干。,laiyuan
200302,来源药材基源：为阴地蕨科植物云南假阴地蕨的全草。,laiyuan
200303,来源药材基源：为松科植物云南油杉的根皮。,laiyuan
200304,来源药材基源：为忍冬科植物云南荚蒾的根。,laiyuan
200305,来源药材基源：为姜科植物节鞭山姜的根茎。,laiyuan
200306,来源樟科新樟属植物新樟Neocinnamomum delavayi （Lecte.）Liou.[Cinnamomum delavayi Lecte.]，以叶、枝、皮入药。四季可采，以冬季采为佳，鲜用或晒干。,laiyuan
200307,来源食肉目猫科豹猫Felis bengalensis chinensis Gray，以骨骼入药。,laiyuan
200308,来源药材基源：为百合科植物山菅的根茎或全草。,laiyuan
200309,来源药材基源：为双子叶植物药茜草科植物毛玉叶金花的茎叶。,laiyuan
200310,来源药材基源：为百合科植物簇花球子草的根茎及根。,laiyuan
200311,来源药材基源：为杨柳科植物滇南山杨的树皮和根皮。,laiyuan
200312,来源药材基源：为豆科植物四川木兰的根或地上部分。,laiyuan
200313,来源药材基源：为茜草科植物山石榴的果实及根、叶。,laiyuan
200314,来源山矾科山矾Symplocos caudata Wall.，以根、花、叶入药。,laiyuan
200315,来源药材基源：为区科植物三脉紫菀的全草或银。,laiyuan
200316,来源药材基源：为山茶科植物二列叶柃的茎叶或根。,laiyuan
200317,来源药材基源：为兰科植物绿花阔蕊兰的块根。,laiyuan
200318,来源药材基源：为山矾科植物山矾的根。,laiyuan
200319,来源药材基源：为桃金娘科植物桃金娘的根。,laiyuan
200320,来源为藤黄科植物多花山竹子的树皮或果实。树皮：全年可采，除去粗皮用。果实：冬季采收。,laiyuan
200321,来源药材基源：为蔷薇科植物山樱桃的果实。,laiyuan
200322,来源药材基源：为莎草科植物浆果苔草的种子。,laiyuan
200323,来源药材基源：为冬青科植物海南冬青的叶。,laiyuan
200324,来源莎草科苔属植物山稗子Carex baccans Nees，以全草、根、种子等入药。秋季采集，分别处理，晒干。,laiyuan
200325,来源药材基源：为菊科植物蹄叶橐吾的根及根茎。,laiyuan
200326,来源药材基源：为金粟兰科植物海南草珊瑚的全草。,laiyuan
200327,来源为樟科植物钝叶樟的茎皮。秋季采收。,laiyuan
200328,来源为百合科植物山百部的块根。冬季挖根，洗净，除去须根，煮沸约半小时后.去皮晒干。,laiyuan
200329,来源药材基源：为杨柳科植物丑柳的根。,laiyuan
200330,来源为牛科动物青羊的血。一般采用套索、下网和陷阱等方法猎取。捕得后，用注射器刺入心脏，抽取心血；或杀取鲜血。置盆内晒干后切成小块。也可将鲜血复灌于刮净油脂的羊肠内，扎成3～4厘米长的小节，晒干后取出。,laiyuan
200331,来源药材基源：为樟科植物山胡椒的叶。,laiyuan
200332,来源药材基源：为樟科植物山胡椒的根。,laiyuan
200333,来源药材基源：为兰科植物蕙兰的根皮。,laiyuan
200334,来源为芸香料植物化州柚或柚的未成熟果实的外层果皮。7～8月摘取未成熟的果实，投入沸水中略烫后，即捞出，将果皮割成6～7瓣，除去果瓤及中果皮，然后晒干或焙干；再用水润透，对折，以木板压制成形，焙干。,laiyuan
200335,来源药材基源：为百合科植物短梗天门冬的块根。,laiyuan
200336,来源药材基源：为鳞毛蕨科植物大羽贯众的根茎。,laiyuan
200337,来源胡桃科化香树属植物化香树Platycarya strobilacea Sieb. et Zucc.以叶入药。随用随采，洗净鲜用或晒干。,laiyuan
200338,来源药材基源：为玄参科植物黑蒴的全草。,laiyuan
200339,来源为豆种植物四棱猪屎豆的全草或根。夏季采收。,laiyuan
200340,来源药材基源：为胡桃科植物化香树的果序。,laiyuan
200341,来源药材基源：为樟科植物山胡椒的果实。,laiyuan
200342,来源为蓼科植物何首乌的块根。栽后3～4年春、秋采挖，洗净，切去两端，大者对半剖开，或切厚片，晒干、烘干或煮后晒干。,laiyuan
200343,来源药材基源：为胡桃科植物化香树、圆果化香树的叶。,laiyuan
200344,来源为防己科千金藤属植物华千金藤Stephania sinica Diels，以块根入药。全年可采。洗净切片，晒干备用。,laiyuan
200345,来源药材基源：为实蕨科植物华南实蕨的全草。,laiyuan
200346,来源药材基源：为紫萁科植物华南紫萁的根茎及叶柄的髓部。,laiyuan
200347,来源药材基源：为金星蕨科植物华南毛蕨的全草。,laiyuan
200348,来源药材基源：为舌蕨科植物华南舌蕨的根。,laiyuan
200349,来源药材基源：为胡椒科植物华南胡椒的全草。,laiyuan
200350,来源为山矾科植物华山矾的枝叶。全年可采。,laiyuan
200351,来源药材基源：为碗蕨科植物华南鳞盖蕨的全草。,laiyuan
200352,来源为茄科植物华山参的根。麦收后采挖。,laiyuan
200353,来源药材基源：为卫矛科植物中华卫矛的全株。,laiyuan
200354,来源药材基源：为山矾科植物华山矾的根。,laiyuan
200355,来源药材基源：为菊科植物华泽兰的全草。,laiyuan
200356,来源药材基源：为报春花科植物紫花雪山报春的根或全草。,laiyuan
200357,来源药材基源：为罂粟科植物裂叶野罂粟的果壳或全草。,laiyuan
200358,来源药材基源：为蔷薇科植物华西小石积的叶或根。,laiyuan
200359,来源药材基源：为虎耳草科植物中华金腰的全草。,laiyuan
200360,来源为使君子科植物华风车子的叶。秋、冬采叶，阴干。,laiyuan
200361,来源药材基源：为使君子科植物风车子的叶。,laiyuan
200362,来源药材基源：为毛茛科植物云南金莲花的全草。,laiyuan
200363,来源药材基源：为百合科植物齿瓣开口箭的全草或根茎。,laiyuan
200364,来源蕨类铁角蕨科云南铁角蕨Asplenium yunnanense Fr.，以全草入药。,laiyuan
200365,来源药材基源：为黄杨科植物云南野扇花的全株。,laiyuan
200366,来源为豆科植物云实的种子。,laiyuan
200367,来源药材基源：为豆科植物云实茎及根中寄生的天牛及其近缘昆虫的幼虫。,laiyuan
200368,来源药材基源：为豆科植物云实的根或根皮。,laiyuan
200369,来源药材基源：为本兰科植物滇缅厚朴的干皮、根皮及枝皮。,laiyuan
200370,来源药材基源：为报春花科植物无粉报春的根或全草。,laiyuan
200371,来源食肉目猫科云豹Neofelis nebulosa Griffith，以骨骼入药。,laiyuan
200372,来源天然白云母矿石。,laiyuan
200373,来源药材基源：为松科植物云杉、青海云杉、大果青杆、青杆的球果。,laiyuan
200374,来源药材基源：为多孔菌科真菌彩绒革盖菌的子实体。,laiyuan
200375,来源药材基源：为硅酸盐类矿物白云母。,laiyuan
200376,来源药材基源：为防己科植物锡生藤的全株。,laiyuan
200377,来源药材基源：为伞形科植物竹叶西风芹、松叶西风芹和多毛西风芹的根。,laiyuan
200378,来源药材基源：为鼠李科植物越南咀签的茎叶。,laiyuan
200379,来源为乔木科香茅属植物云香草Cymbopogon distans （Nees）A. Camus的全草。宜9月开花前采收，此时云香油含量较高，割取全草晒干。鲜草出油率较高。,laiyuan
200380,来源药材基源：为亚麻科植物亚麻的根、茎、叶。,laiyuan
200381,来源亚麻科亚麻属植物亚麻Linum usitatissimum L. 的干燥成熟种子。,laiyuan
200382,来源药材基源：为楝科植物浆果楝的根、叶。,laiyuan
200383,来源药材基源：为野牡丹科植物假朝天罐的根。,laiyuan
200384,来源百合科植物伊犁贝母Fritillaria pallidiflora Schrenk 的鳞茎。5~7月采挖，除去泥沙，晒干。再去须根及外皮。,laiyuan
200385,来源药材基源：为槭树科植物元宝槭的根皮。,laiyuan
200386,来源为大戟科油柑属植物余甘子Phyllanthus emblica L.，根、叶、树皮等亦可入药。根、树皮全年可采，鲜用或晒干；叶春夏采，鲜用或浸渍用。,laiyuan
200387,来源为藤黄科植物元宝草的全草。6～7月采收，拔取全草，除去泥沙杂质，晒干。,laiyuan
200388,来源药材基源：为苋科植物红褐粗毛牛膝的根及根茎。,laiyuan
200389,来源为蚕蛾科昆虫家蚕蛾幼虫的干燥粪便。6～8月收集，以二眠到三眠时的粪便为主，收集后晒干，簸净泥土，除去轻粒及桑叶的碎屑。,laiyuan
200390,来源药材基源：为山茱萸科植物青荚叶西域青荚叶中华青荚叶的根。,laiyuan
200391,来源药材基源：为卷柏科植物兖州卷柏的全草。,laiyuan
200392,来源为海桐科植物台湾圆果海桐的根、叶及种子。根、叶全年可采；种子秋、冬采。,laiyuan
200393,来源药材基源：为牛科动物原羚、普氏原羚的角。,laiyuan
200394,来源药材基源：为山茱萸科植物青荚叶、西域青荚叶或中华青荚叶的叶或果实。,laiyuan
200395,来源药材基源：为蚕蛾科动物家蚕蛾的卵子。,laiyuan
200396,来源为山茱萸科植物青荚叶，西藏青荚叶或中华青荚叶的根。夏、秋采收，鲜用或晒干备用。,laiyuan
200397,来源为大戟科油柑属植物叶下珠Phyllanthus urinaria L.，以全草入药。夏秋采集全草，去杂质，晒干。,laiyuan
200398,来源山茱萸科青荚叶属植物西南青荚叶Hewingia himalaica Clarke和青荚叶H. japonica （Thunb.）Dietr.，以全株及根入药。夏秋采，晒干。,laiyuan
200399,来源药材基源：为野牡丹科植物线萼金花树的枝叶。,laiyuan
200400,来源药材基源：为罂粟科植物大叶紫堇的全草或根。,laiyuan
200401,来源药材基源：为锦葵科植物长毛黄葵的根。,laiyuan
200402,"来源为豆科山蚂蝗属植物假地豆Desmodiumheterocarpum(L.)DC.,以全株入药。夏、秋采收，洗净，晒干。",laiyuan
200403,来源为檀香科植物沙针的根、叶。全年可采，取根剥皮切片；叶，晒干。,laiyuan
200404,来源药材基源：为唇形科植物大叶糙苏的根。,laiyuan
200405,来源药材基源：为唇形科植物散瘀草的全草。,laiyuan
200406,来源药材基源：为菊科植物山苦荬的全草或根。,laiyuan
200407,来源为梧桐科植物山芝麻的全株。6月前采其全株，切段，晒干。,laiyuan
200408,来源药材基源：为蚕蛾科动物家蚕蛾雄虫的全体。,laiyuan
200409,来源为菊科植物高莴苣的花、嫩叶。夏、秋采收。,laiyuan
200410,来源为山茶科植物山茶的花。春分至谷雨为采收期。一般在含苞待放时采摘，晒干或烘干，用纸包封，置干燥通风处。,laiyuan
200411,来源为山茱萸科植物山茱萸的果肉。10～11月间果实成熟变红后采摘，采后除去枝梗和果柄，用文火烘焙，冷后，取下果肉，再晒干或用文火烘干。宜放置阴暗干燥处，以防霉蛀变质。,laiyuan
200412,来源本品为樟科木姜子属植物山鸡椒 Litsea cubeba （Lour.） Pers.[L. citrata Blume]，以果实（荜澄茄）、根及叶。秋季果实成熟时采收，根、叶全年可采，除去杂质，晒干。,laiyuan
200413,来源为小檗科山荷叶属植物山荷叶（南方山荷叶）Diphylleia sinensis Li，以根状茎入药。秋季采挖，去残茎及须根，洗净，阴干备用。,laiyuan
200414,来源兰科竹兰属植物竹叶兰Arundina chinensis Blume，以球茎或全草入药。四季可采，洗净，鲜用或切段、晒干。,laiyuan
200415,来源为蔷薇科悬钩子属植物山莓Rubus corchorifolius L. F.，以根和叶入药。秋季挖根，洗净，切片晒干。自春至秋可采叶，洗净，切碎晒干。,laiyuan
200416,来源为伞形科植物山茴香的根（藏医用全草或种子）。8～9月挖根，洗净切片，晒干。,laiyuan
200417,来源为茄科东莨菪属植物山莨菪Scopolia tangutica Maxim.[Anisodus tanguticus （maxim.） Pasch.]，以根入药。秋、冬采集，洗净去外皮，切片晒干备用。,laiyuan
200418,来源为豆科植物美丽崖豆藤的根。夏、秋间采挖，晒干。,laiyuan
200419,来源药材基源：为桑科植物构棘的果实。,laiyuan
200420,来源为薯蓣科植物薯蓣的块茎。11～12月采挖，切去根头，洗净泥土，用竹刀刮去外皮，晒干或烘干，即为毛山药。选择粗大的毛山药，用清水浸匀，再加微热，并用棉被盖好，保持湿润闷透，然后放在木板上搓揉成圆柱状，将两头切齐，晒干打光，即为光山药。,laiyuan
200421,来源川续断科山萝卜Scabiosa comosa Fisch. ex Roem. et Schult.，以花入药。,laiyuan
200422,来源为菊科植物山莴苣的全草。春季采收。,laiyuan
200423,来源百合科山菅兰属植物山菅兰Dianella ensifolia （L.）DC.，以根入药。四季可采，洗净，去皮晒干。,laiyuan
